768388 , #165 DEL GRAY NONSAND CAULK 10.5OZ , unclassified 
175015 , QEP GROUT SAW REPLACE BLADES (2PK) , SAW 
391574 , #122 LINEN PREMIXED GROUT 1QT , GROUT 
663316 , 4" X 9-1/2" QEP FLOAT (TG) , FLOAT 
736530 , #145 LIGHT SMOKE SANDED GROUT 25LB , GROUT 
61720 , 10' X30" SUN TOUCH FLOOR WARMING MAT , unclassified 
2437132 , BULLNOSE SATIN ANO ALUM 3/8" , unclassified 
2191695 , QEP HANDHELD TILE CUTTER W/SCORING W , SCOR 
2252466 , TILE AND GROUT CAULK , TILE 
210166 , #60 CHARCOAL SANDED GROUT 7LB , GROUT 
801902 , TILELAB STONE SEALER & ENHANCER 24OZ , SEAL 
118351 , #380 HAYSTACK NONSAND GROUT 10LB , GROUT 
437748 , JIF-SET FLOOR &WALL PATCH 10LB , unclassified 
590957 , #50 NUT BROWN SANDED GROUT 25LB , GROUT 
743630 , #45 SUMMER WHEAT NONSAND GROUT 10LB , GROUT 
790248 , BULLNOSE BRUSH ANT. BRNZ 3/8" , unclassified 
113940 , 511 IMPREGNATOR SEALER 1QT , SEAL 
96545 , STAR-SET 1000 ADMIX 1GAL , unclassified 
204889 , 13" PRO DUAL TILE CUTTER , TILE 
379401 , SANISATION CERAMIC TILE CLEANER 1QT , TILE 
2191694 , QEP PIN POPPER DOOR HINGE REMOVER , unclassified 
255156 , GENUINE COAT SALTILLO SEALER 1GAL , SEAL 
417442 , STAR-CLEAN SULFAMIC ACID CLEANER 2LB , unclassified 
2466232 , PROROUND ANO ALUM SLV SATIN 3/8" , unclassified 
187434 , KERACOLOR U #27 SILVER 10LB , unclassified 
2386270 , SIMPLEMAT CONTRACTOR ROLL 30SF , unclassified 
802436 , KERDI PIPE SEAL , SEAL 
286152 , RESHINER CLEANER , unclassified 
150668 , SPEEDFINISH PATCH & FINISH 10LB , unclassified 
437742 , JIF-SET FLOOR &WALL PATCH 25LB , unclassified 
361516 , OMNIGRIP TILE ADHESIVE 3.5GAL , TILE 
745580 , ULTRAFLEX 2 TILE MORTAR WHITE 50LB , MORTAR 
774637 , 5" RYOBI LAMINATE FLOORING SAW , SAW 
627005 , MARBLE CLEAN & RESEAL 1QT , SEAL 
2382080 , #381 BRT WHITE NONSAND  GROUT 1LB , GROUT 
2210476 , 1/16" RUBI SPACERS (300PK) , SPACER 
143213 , 3/16" QEP SPACERS (500PK) , SPACER 
557869 , SOFTCREAM FLEX. SELF. ADHES. SEAL , SEAL 
589927 , #09 NAT GRAY SALTILLO GROUT 50LB , GROUT 
7801 , BULLNOSE SAND PEBBLE PVC 3/8" , unclassified 
795063 , 1/16" VITREX PRO SPACERS (500PK) , SPACER 
764626 , #122 LINEN EPOXY GROUT .29GAL , GROUT 
2262145 , #60 CHARCOAL GROUTCOLORANT 8OZ , COLORANT 
643458 , SCOTCHGARD TILE & GROUT SEALER 1QT , SEAL 
61857 , #101 QUARTZ SANDED GROUT 25LB , GROUT 
21219 , 27" QEP SUPER MIXER , unclassified 
804756 , UNCOUPLING MAT MORTAR GRAY 50LB , MORTAR 
115634 , #380 HAYSTACK SANDED GROUT 7LB , GROUT 
764630 , #380 HAYSTACK EPOXY GROUT .29GAL , GROUT 
2324814 , HDX TILE INSTALLATION KIT , TILE 
21418 , #382 BONE SANDED GROUT 7LB , GROUT 
802414 , 48"X48" SHOWER KIT-CENTER W/SS DRAIN , unclassified 
467325 , 7" QEP TILE SAW BLADE (GLASS) , SAW 
646884 , #165 DEL GRAY GROUT COLORANT 8OZ , COLORANT 
484120 , ACRYLPRO TILE ADHESIVE 1GAL , TILE 
292190 , WECO SANDED GROUT FROST GRAY 25LB , GROUT 
2309997 , GROUT SHIELD ADD 24OZ (SANDED/UNSAND , GROUT 
549803 , QEP TILE LEVELING CLIPS (96PK) , TILE 
232744 , SUNSTAT NONPROGRMBLE FLR WARMER CTRL , unclassified 
255052 , FLEXBOND MORTAR WHITE 50LB , MORTAR 
2437176 , DRAIN KIT (OIL-RUB BRNZ SS GRT) , unclassified 
2388896 , KERACOLOR U #49 LIGHT ALMOND 10LB , unclassified 
174891 , 1/2" X 1/2" QEP SQ-NOTCH TROWEL (TG) , TROWEL 
485008 , WHITE DRY GROUT - 1 LB , GROUT 
2681 , 5-1/2" QEP POINTING TROWEL (TG) , TROWEL 
288998 , 3/8"X6' WHITE TRIM TILE , TILE 
306403 , 1/4" X 3/8" QEP SQ-NOTCH TROWEL (TG) , TROWEL 
2465840 , PROFLOOR PVC BRILLIANT WHITE 5/16" , unclassified 
637641 , KERACOLOR U #38 AVALANCHE 10LB , unclassified 
280030 , VERSABOND MORTAR WHITE 50LB , MORTAR 
2323872 , 7" RIDGID TILE SAW W/ STAND , SAW 
559179 , 1/2" SLVR METAL TILE EDGE , TILE 
819076 , CERNIDOR DE ARENA , unclassified 
734959 , #122 LINEN SANDED GROUT 7LB , GROUT 
768382 , #22 SAHARA TAN SANDED CAULK 10.5OZ , unclassified 
21622 , SURFACEGARD PENETRATING SEALER 1QT , SEAL 
2191690 , QEP MICROFIBER CLOTH , unclassified 
182186 , KERACOLOR U #09 GRAY 10LB , unclassified 
760243 , 1/4" QEP DIAMOND DRILL BIT KIT , unclassified 
257594 , QEP ALL PURPOSE SPONGE , unclassified 
190079 , KERACOLOR S #41 IRISH CREAM 25LB , unclassified 
187593 , KERACOLOR U #00 WHITE 10LB , unclassified 
589010 , JOLLY SATINCPR ANO ALUM 3/8" , unclassified 
636488 , #380 HAYSTACK SANDED CAULK 10.5OZ , unclassified 
12163 , PREMIXED FLOOR PATCH 1GAL , unclassified 
560316 , 1/2" SATIN METAL TILE EDGE , TILE 
633929 , #11 SNOW WHITE SANDED CAULK 10.5OZ , unclassified 
633954 , #10 ANT WHITE SANDED CAULK 10.5OZ , unclassified 
751591 , #165 DEL GRAY NONSAND GROUT 10LB , GROUT 
743883 , 8" QEP ADJUSTABLE FLOOR SCRAPER , unclassified 
802455 , KERDI MIXING VALVE SEAL , SEAL 
783080 , MASTER COLOR  FAWN GROUT 25LB , GROUT 
813931 , STRAIGHT EDGE TRIM STAINLESS 3/8"X8 , unclassified 
646876 , #50 NUT BROWN GROUT COLORANT 8OZ , COLORANT 
799084 , SIMPLEMAT TILE SETTING MAT 10SF , TILE 
97162 , S/O WATTS RADIANT , unclassified 
813940 , STRAIGHT EDGE CHROME EFFECT 3/8"X8 , unclassified 
256180 , CERAMIC CLEANER GEL 1GAL , unclassified 
152870 , 4" QEP RAZOR SCRAPER , unclassified 
746663 , 20" BRUTUS TILE CUTTER , TILE 
2251762 , 7" RIDGID TILE SAW BLADE (GLASS) , SAW 
809831 , TILELAB GLOSS SEALER & FINISH .5GAL , SEAL 
353450 , MIRACLE STONE SEALER & ENHANCER 1QT , SEAL 
2466212 , PROFLOOR ANO ALUM SS SATIN 5/16" , unclassified 
590934 , #22 SAHARA TAN SANDED GROUT 25LB , GROUT 
557703 , 3/8" SILVER EFFECT CORNER PCS , unclassified 
637170 , KERACOLOR S #13 FRENCH VANILLA 25LB , unclassified 
638715 , #381 BRT WHITE PREMIXED GROUT 1GAL , GROUT 
642824 , SCOTCHGARD TILE & GROUT SEALER 1GAL , SEAL 
21421 , #382 BONE SANDED GROUT 25LB , GROUT 
456557 , QEP WEDGE SPACERS (500PK) , SPACER 
801898 , AQUAMIX SEALERS CHOICE GOLD 24OZ , SEAL 
501585 , 1/8-1/4" CLEARVIEW SPACERS (150PK) , SPACER 
735060 , 5"RIDGID STONE DIAMOND BLADE , unclassified 
86085 , PORCELAIN TILE MORTAR WHITE 50LB , MORTAR 
158618 , 2" X 6" QEP MARGIN FLOAT (TG) , FLOAT 
21569 , TILELAB STONE CLEANER & STRIPPER 1QT , TILE 
801875 , TILELAB CLEANER &RESEALER 1GAL , SEAL 
639602 , 7" QEP SCRAPER REPLACE BLADE , unclassified 
134166 , 1/2"X8' ALUMINIUM TRASISTION TRIM , unclassified 
424196 , 1/4" QEP SPACERS (400PK) , SPACER 
21538 , #96 QUARRY RED SANDED GROUT 25LB , GROUT 
2314200 , #60 CHARCOAL FUSION GROUT 1GAL , GROUT 
2382064 , #122 LINEN SANDED GROUT 1LB , GROUT 
2315365 , #381 BRT WHITE FUSION GROUT 1GAL , GROUT 
2466223 , PROROUND ANO ALUM BRNZ SATIN 3/8" , unclassified 
384272 , KERACOLOR S #96 SAND 25LB , unclassified 
778801 , TILE REPAIR MORTAR WHITE 1.5LB , MORTAR 
801685 , DIAMOND HOLE SAW MOUNTING TAPE , SAW 
637422 , #165 DEL GRAY SANDED CAULK 10.05OZ , unclassified 
811978 , 24" MK 101 PRO TILE SAW , SAW 
548795 , 7" RIDGID TILE SAW BLADE (DIAMOND) , SAW 
459050 , 7" MASTERCUT TABLE TILE SAW , SAW 
734112 , BULLNOSE P.CHROME ANO ALUM 5/16" , unclassified 
319668 , QEP MARBLE/CERAMIC TILE FILE , TILE 
2382070 , #382 BONE  SANDED GROUT 1LB , GROUT 
55775 , 24" BIG CLINKER TILE CUTTER , TILE 
639539 , 1/8" QEP SPACERS (250PK) , SPACER 
802426 , KERDI WATERPROOF MEMBRANE 54SF , unclassified 
271622 , WECO FLOOR ADHESIVE GRAY 50LB , unclassified 
746611 , ULTRAPLAN 1 PLUS SELF-LVLNG 50LB , unclassified 
180049 , KERACOLOR U #93 WARM GRAY 10LB , unclassified 
2315367 , #382 BONE FUSION GROUT 1GAL , GROUT 
2466235 , PROROUND PVC PERMAGON 3/8" , unclassified 
801894 , TILELAB GLOSS SEALER & FINISH .5GAL , SEAL 
284108 , 1/4" X 1/4" QEP SQ-NOTCH TROWEL (CG) , TROWEL 
89629 , #333 ALABASTER NONSAND GROUT 10LB , GROUT 
348172 , 4'X8' X 1/4" HARDIE TILE BACKERBOARD , TILE 
89242 , #135 MUSHROOM SANDED GROUT 25LB , GROUT 
646909 , #180 SANDSTONE GROUT COLORANT 8OZ , COLORANT 
21624 , SURFACEGARD PENETRATING SEALER 1GAL , SEAL 
637418 , KERACOLOR S #24 SUMMER TAN 25LB , unclassified 
2297225 , 3/4X9/16X3/8 QEP U-NOTCH TROWEL (TG) , TROWEL 
96546 , STAR-SET 1000 ADMIX 5GAL , unclassified 
783643 , MARBLE MASTER WHITE , unclassified 
372745 , QEP AQUABAR UNDERLAYMENT 500SF , unclassified 
219765 , GROUT SPONGE , GROUT 
392224 , #165 DEL GRAY PREMIXED GROUT 1QT , GROUT 
2262143 , #381 BRT WHITE GROUTCOLORANT 8OZ , COLORANT 
21420 , #382 BONE NONSAND GROUT 10LB , GROUT 
768378 , #145 LIGHT SMOKE SANDED CAULK 10.5OZ , unclassified 
185772 , DITRA UNCOUPLING MEMBRANE 150SF , unclassified 
20804 , 7/8 IN CUTTING WHEEL , unclassified 
799332 , 2 YR REPLACE PLAN $50-$99.99 , unclassified 
2428831 , 8" RIDGID TILE SAW BLADE (DIAMOND) , SAW 
189876 , KERACOLOR S #47 CHARCOAL 25LB , unclassified 
178026 , KERACOLOR U #02 PEWTER 10LB , unclassified 
342790 , #11 SNOW WHITE SANDED GROUT 25LB , GROUT 
2228314 , LIQUID TRACTION, QUART , unclassified 
654380 , 7" RYOBI OVERHEAD TILE SAW W/STAND , SAW 
783079 , MASTER COLOR  BUFF GROUT 25LB , GROUT 
2297265 , QEP NO-SPIN MIXING BUCKET 5GAL , unclassified 
484114 , ACRYLPRO TILE ADHESIVE 1QT , TILE 
623614 , HDX CERAMIC FLOOR INSTALLATION KIT , unclassified 
804631 , MIRACLE GROUT PEN WHITE , GROUT 
284081 , 1/4" X 3/8" QEP SQ-NOTCH TROWEL (CG) , TROWEL 
603032 , 4" X 9" HDX FLOAT (EG) , FLOAT 
267605 , OMNIGRIP TILE ADHESIVE 1 GAL , TILE 
2388899 , GROUT REFRESH #00 WHITE 8OZ , GROUT 
2262141 , #105 EARTH GROUTCOLORANT 8OZ , COLORANT 
2457127 , GROUT & TILE CLEANER VALUE-PACK , TILE 
139810 , #156 FAWN SANDED GROUT 25LB , GROUT 
457863 , SPEEDSET MORTAR GRAY 25LB , MORTAR 
768372 , #381 BRT WHITE SANDED CAULK 10.5OZ , unclassified 
768395 , #60 CHARCOAL SANDED CAULK 10.5OZ , unclassified 
174966 , 5" X 2" QEP MARGIN TROWEL (TG) , TROWEL 
2466209 , PROFLOOR PVC PERGAMON 3/8" , unclassified 
2384029 , TRAVERTINE REPAIR KIT , unclassified 
654386 , ROBERTS 7250 CORK ADHESIVE 4GAL , unclassified 
363902 , FLOOR MUD 50LB , unclassified 
775220 , 4-7/8" QEP SUCTION CUP , unclassified 
186882 , KERACOLOR S #42 MOCHA 25LB , unclassified 
563146 , 3/8"X8' BRASS EFFECT TRAN.TRIM , unclassified 
2466214 , PROFLOOR ANO ALUM SLV SATIN 5/16" , unclassified 
630484 , PREMIX TILE ADHESIVE&GROUT ALABS 1QT , TILE 
290891 , KERACOLOR S #27 SILVER 25LB , unclassified 
2231338 , HDX TILE REPAIR AND INSTALLATION KIT , TILE 
186905 , KERACOLOR S #09 GRAY 25LB , unclassified 
2191686 , QEP GROUT GRABBER ATTACHMENT , GROUT 
764637 , #381 BRT WHITE EPOXY GROUT .29GAL , GROUT 
2191677 , QEP COMPOUND TILE NIPPER , NIPP 
191938 , S/O CUSTOM BUILLDING PRODUCTS , unclassified 
187109 , KERACOLOR U #39 IVORY 10LB , unclassified 
2314202 , #105 EARTH FUSION GROUT 1GAL , GROUT 
799338 , 2 YR REPLACE PLAN $250-$299.99 , unclassified 
62318 , #122 LINEN NONSAND GROUT 10LB , GROUT 
133904 , 5/16" LT BRONZE ALUM SQ TRIM , unclassified 
2466221 , PROFLOOR ALUM PLAIN 1/2" , unclassified 
826472 , QEP ALL PURPOSE SPONGE (3PK) , unclassified 
370587 , SUNSTAT PROGRMBLE FLR WARMER CTRL , unclassified 
167773 , BOND ACCELERATOR 4000 ADMIX 1GAL , unclassified 
640756 , KERACOLOR U #44 PALE UMBER 10LB , unclassified 
271525 , WECO FLOOR ADHESIVE WHITE 50LB , unclassified 
2388897 , KERACOLOR U #77 FROST 10LB , unclassified 
